UI_20150317_001166	{@St41} Enregistrement	{@st41}등록				
UI_20150317_001167	{@St41} Nom	{@st41}이  름				
UI_20150317_001168	{@St41}Message	{@st41}메세지				
UI_20150317_001169	{@St43} Nom {/}	{@st43}이  름{/}				
UI_20150317_001170	{@St41b}Message{/}	{@st41b}메세지{/}				
UI_20150317_001171	{@St42b}Connexion{/}	{@st42b}로그인{/}				
UI_20150317_001172	{@St41} Creer une nouvelle conversation	{@st41}새 대화 만들기				
UI_20150317_001173	{@St41} Conversation complete	{@st41}전체 대화				
UI_20150317_001174	Nom de la region	지역이름				
UI_20150317_001175	{@St41} Noms de competences	{@st41}스킬이름				
UI_20150317_001176	{@St41} Points d'attribut	{@st41}특성포인트				
UI_20150317_001177	{@St41} Nom de la classe	{@st41}클래스이름				
UI_20150317_001178	Nom du Personnage	케릭터 이름				
UI_20150317_001179	{@Sti7} Supprimez {/}	{@sti7}삭제{/}				
UI_20150317_001180	Niveau du personnage	케릭터 레벨				
UI_20150317_001181	{@St42} Quete partage {/}	{@st42}퀘스트공유{/}				
UI_20150317_001182	{@St42} EXP partage {/}	{@st42}경험치공유{/}				
UI_20150317_001183	Memo de caractere	케릭터 메모				
UI_20150317_001184	Average Party Level : {#FFFF00}%s{/}	파티 평균레벨 : {#FFFF00}%s{/}				
UI_20150317_001185	Searching For : {#FFFF00}%s{/}	찾는 파티원 : {#FFFF00}%s{/}				
UI_20150317_001186	Cleric / Archer	성직자 / 궁수				
UI_20150317_001187	Quest Sharing : {#FFFF00}%s{/}	퀘스트 공유 : {#FFFF00}%s{/}				
UI_20150317_001188	N/A	사아용				
UI_20150317_001189	EXP Distribution : {#FFFF00}%s{/}	경험치 분배규칙 : {#FFFF00}%s{/}				
UI_20150317_001190	Equally	규운등 분배				
UI_20150317_001191	Item Distribution : {#FFFF00}%s{/}	아이템 분배규칙 : {#FFFF00}%s{/}				
UI_20150317_001192	Randomly	래앤덤하게 분배				
UI_20150317_001193	Comment je fais	어떻게하면내가				
UI_20150317_001194	Vous ne voyez pas qui c'est	누군지모를까				
UI_20150317_001195	{@st41b} Aventure Journal mis a jour	{@st41b}모험일지에 등록되었습니다.				
UI_20150317_001196	Menu des objets de quete	퀘스트용 메뉴오브젝트				
UI_20150317_001197	Categories de quete	퀘스트의 카테고리				
UI_20150317_001198	Liste d'objets de quete	퀘스트의 리스트 오브젝트				
UI_20150317_001199	Liste Quest d'objets - ici par le vieux jeu	퀘스트의 리스트 오브젝트-여기까지는 옛날꺼임				
UI_20150317_001200	Ligne utilisee sur la feuille de route	로드맵에서 사용하는 라인				
UI_20150317_001201	Emplacement Object_Standard	슬롯 오브젝트_일반용				
UI_20150317_001202	Slot Object_Cash Slot	슬롯 오브젝트_캐시슬롯				
UI_20150317_001203	Type de details de Personnage 1	캐릭터 상세 정보 타입1				
UI_20150317_001204	Details de Personnage Type 2	캐릭터 상세 정보 타입2				
UI_20150317_001205	L'inventaire liste Type 1	인벤토리 리스트 타입1				
UI_20150317_001206	L'inventaire liste Type 2	인벤토리 리스트 타입2				
UI_20150317_001207	Type de Slot de l'inventaire	인벤토리 슬롯 타입				
UI_20150317_001208	Voir les details de point sur le marche	마켓에서 아이템 보기_디테일				
UI_20150317_001209	Sortie du nom de l'objet	아이템 이름 출력				
UI_20150317_001210	Sortie du nombre restant	남아 있는 개수를 출력				
UI_20150317_001211	Sortie de valeur	값을 출력				
UI_20150317_001212	Quand vous l'ajouter au panier	카트에 담았을 때				
UI_20150317_001213	Sortie de valeur totale	총합을 출력				
UI_20150317_001214	Pour la sortie de l'element	아이템 출력용				
UI_20150317_001215	Sortie du prix a l'unite	단가출력				
UI_20150317_001216	Categorie de l'element	아이템 카테고리				
UI_20150317_001217	Nouveautees	새 소식				
UI_20150317_001218	{@St42b} Redemarrez {/}	{@st42b}재시작{/}				
UI_20150317_001219	Peltang Stang	펠탕스탕				
UI_20150317_001220	Cercle 99	99 서클				
UI_20150317_001221	Defaite 8 Vubbe Mad	부베 망나니 8마리 처치				
UI_20150317_001222	Info-bulle	툴팁				
UI_20150317_001223	EXP: sad{br} + 1 renforcement Crystal (attaque)	EXP : sad{br}+1 인챈트 크리스탈 (공격)				
UI_20150317_001224	epee de l'apprenti	어프렌티스 소드				
UI_20150317_001225	Durabilite de la reparation :	수리 내구도 :				
UI_20150317_001226	Coût de reparation : 120 argent	수리비용 : 120 실버				
UI_20150317_001227	Coût de reparation : %s argent	수리비용 : %s 실버				
UI_20150317_001228	{@st42b} Soumissions Count {@sti7}%s {/}	{@st42b}입찰수 {@sti7}%s{/}				
UI_20150317_001229	{@st42b} Prix courant {img icon_item_silver 20 20}{@st57}%s{/}	{@st42b}현재가 {img icon_item_silver 20 20}{@st57}%s{/}				
UI_20150317_001230	{@St41} Acheter immediatement ! {Img icon_item_silver 20 20}{@St57}%s{/}	{@st41}바로 구매! {img icon_item_silver 20 20}{@st57}%s{/}				
UI_20150317_001231	{@St41b} Recevoir objets{/}	{@st41b}아이템 수령{/}				
UI_20150317_001232	{@st42b} Appel d'offres prix {img icon_item_silver 20 20}{@st57}%s{/}	{@st42b}입찰금 {img icon_item_silver 20 20}{@st57} %s{/}				
UI_20150317_001233	{@Sti7} Retour	{@sti7}반환				
UI_20150317_001234	{@St59} Tete {/}	{@st59}머리{/}				
UI_20150317_001235	{@St59} Bracelet gauche {/}	{@st59}왼팔찌{/}				
UI_20150317_001236	{@St59} Bracelet droit {/}	{@st59}오른팔찌{/}				
UI_20150317_001237	{@St59} Costumes {/}	{@st59}의상{/}				
UI_20150317_001238	{@st59} Ring2 {/}	{@st59}링2{/}				
UI_20150317_001239	Nom de l'animal de compagnie	펫이름				
UI_20150317_001240	Bundle de Chandler	잡화상 묶음				
UI_20150317_001241	Foret de l'Ouest etc...	서쪽숲등				
UI_20150317_001242	Consume iCoins	NXP 소모				
UI_20150317_001243	Nom de la categorie	카테고리이름				
UI_20150317_001244	Il s'agit d'une aide	도움말 입니당				
UI_20150317_001245	Points de%s {@Sti7} {/}	{@sti7}%s 점{/}				
UI_20150317_001246	{@st41b}%s Score	{@st41b}%s 점수				
UI_20150317_001247	Clear Quest 25	퀘스트 클리어 25개				
UI_20150317_001248	[Sub]Foret de Thron	- [서브] 가시숲				
UI_20150317_001249	{@St42}Objet equipe	{@st42}장착 아이템				
UI_20150317_001250	{@St44} Informations sur le rang de la classe %s{/}	{@st44}%s랭크 클래스 정보{/}				
UI_20150317_001251	Alarme Avancee	몇차 전직 정보				
UI_20150317_001252	Coeur Aime	하트라던가				
UI_20150317_001253	Epee Lune	쇼드뮨				
UI_20150317_001254	Niveau %s	%s 레벨				
UI_20150317_001255	Memo : {#666666}%s	메모 : {#666666}%s				
UI_20150317_001256	Ayase	아야세				
UI_20150317_001257	Relation avec %s	%s 님과의 관계 배지				
UI_20150317_001258	{#FFFF33}%s {/} veut devenir un ami {/}	{#FFFF33}%s{/} 님이 친구로 초대하였습니다{/}				
UI_20150317_001259	{@St41b}Accepter	{@st41b}수락				
UI_20150317_001260	{@St41b}Decline	{@st41b}거절				
UI_20150317_001261	{@St53b} Chargement de votre liste d'amis.	{@st53b}친구 목록을 로딩중입니다.				
UI_20150317_001262	Niveau %s {/}	레벨 %s{/}				
UI_20150317_001263	{@st41} Annuler	{@st41}취소				
UI_20150317_001264	S'il vous plaît ajouter le buff a vendre.	판매할 버프를 등록해주세요.				
UI_20150317_001265	Prix : %s {/}	가격 : %s{/}				
UI_20150317_001266	Montant gauche	남은갯수				
UI_20150317_001267	{@St41} Achat	{@st41}구매				
UI_20150317_001268	Montant gauche : %s {/}	남은갯수 : %s{/}				
UI_20150317_001269	{@St41} Objet {/}	{@st41}아이템{/}				
UI_20150317_001270	{@St41b} Note de service	{@st41b}메모				
UI_20150317_001271	{@st41b} Confection{/}	{@st41b}제작				
UI_20150317_001272	{@St41b}Price : %s{/}	{@st41b}가격 : %s{/}				
UI_20150317_001273	{@Sti5} Prix : %s {/}	{@sti5}가격 : %s{/}				
UI_20150317_001274	{@Sti9} Quete de Groupe (%s){/}	{@sti9}파티원 퀘스트 (%s){/}				
UI_20150317_001275	{@st41_yellow} Taux de l'exploration %s % {/}	{@st41_yellow}탐색율 %s%{/}				
UI_20150317_001276	{@st41_yellow} Score: %s {/}	{@st41_yellow}획득점수 %s{/}				
UI_20150317_001277	Taux de{b}Achievement {@st42b} {/}	{@st42b}{b}달성율{/}				
UI_20150317_001278	{@st59} Rejoignez les Party Quest {/}	{@st59}파티 퀘스트 진행을 수락합니다{/}				
UI_20150317_001279	Windows	윈도우				
UI_20150317_001280	Statut	스테이더스				
UI_20150317_001281	Onglet	탭				
UI_20150317_001282	Image de l'objet	이미지아이템				
UI_20150317_001283	Effet	이펙트				
UI_20150317_001284	Jeu de contrôles	컨트롤셋				
UI_20150317_001285	{@St41} Difficulte : %s	{@st41}난이도 : %s				
UI_20150317_001286	{@St42} Temps restant : %s	{@st42}남은 시간 : %s				
UI_20150317_001287	{@St53} Objet de confection	{@st53}제조 중인 아이템				
UI_20150323_001288	{@st59}Placez votre objet ici{/}	{@st59}아이템을 올려주세요{/}				
UI_20150323_001289	{@st42} Annuler	{@st42}취 소				
UI_20150323_001290	{@st42} Confirmer	{@st42}확 인				
UI_20150323_001291	{@st43} Briquetage {/}	{@st43}브리케팅{/}				
UI_20150323_001292	Potentiel actuel	현재 포텐셜				
UI_20150323_001293	Matieres consommables	소비 재료				
UI_20150323_001294	Consommer la quantite	소비 갯수				
UI_20150323_001295	Quantite disponible	보유 갯수				
UI_20150323_001296	{@sti6}Transaction Record	{@sti6}거래 기록				
UI_20150323_001297	{@st43}Base Camp	{@st43}거점				
UI_20150323_001298	Titre de l'enseigne	간판 제목				
UI_20150323_001299	{@st43}Build	{@st43}건설				
UI_20150323_001300	{@stc1}Base Camp Lasting Time	{@stc1}거점 유지 시간				
UI_20150323_001301	{@stc1} Effet	{@stc1}효과				
UI_20150323_001302	{@stc1} Materiaux et le prix	{@stc1}소비재료 및 비용				
UI_20150323_001303	{@st41b}Base Camp	{@st41b}거점				
UI_20150323_001304	{@st41b}Log	{@st41b}로그				
UI_20150323_001305	{@st41b} Renouveler	{@st41b}시간 갱신				
UI_20150323_001306	{@st59} Renouvelle la duree. {/}	{@st59}유지 시간을 갱신합니다{/}				
UI_20150323_001307	{@st41b}Base Camp Lasting Time	{@st41b}거점 유지 시간				
UI_20150323_001308	{@st41b} Effet	{@st41b}효과				
UI_20150323_001309	{@st42b}A base camp lasts for an additional 24 hours when renewed. Consumes %s silver.	{@st42b}갱신시 24시간 추가 거점이 유지되며 %s실버가 소모됩니다.				
UI_20150323_001310	{@st41b}Personal Storage	{@st41b}개인 창고				
UI_20150323_001311	{@stc1}Storing and taking items in and from storage costs %s silver.{/}	{@stc1}창고에 물품을 보관하고 찾을시에 %s실버가 소모됩니다.{/}				
UI_20150323_001312	{@st41}{#ffff00}Lock Target{/}	{@st41}{#ffff00}타겟 고정{/}				
UI_20150323_001313	{@st43} Table de rafraîchissement	{@st43}배식 테이블				
UI_20150323_001314	{@st41b}Food type	{@st41b}음식종류				
UI_20150323_001315	{@st41b}Table	{@st41b}테이블				
UI_20150323_001316	{@st59}Fermer le journal d'aventure{/}	{@st59}배식테이블을 닫습니다{/}				
UI_20150323_001317	{@st43} Grimoire {/}	{@st43}그리모어{/}				
UI_20150323_001318	{@st59}Fermer le journal d'aventure{/}	{@st59}그리모어 UI를 닫습니다{/}				
UI_20150323_001319	My Summon Skill	내 소환 스킬				
UI_20150323_001320	Carte principale	메인 카드				
UI_20150323_001321	Carte secondaire	보조카드				
UI_20150323_001322	Stat	스텟				
UI_20150323_001323	CON	콘				
UI_20150323_001324	INT	인트				
UI_20150323_001325	DEX	덱스				
UI_20150323_001326	CRT	크리				
UI_20150323_001327	{@st43}Set up Shop{/}	{@st43}상점 개설{/}				
UI_20150323_001328	{@st41b} Parametres	{@st41b}설정				
UI_20150323_001329	Prix unitaire	개당 가격				
UI_20150323_001330	{@st41b} Liste de materiel	{@st41b}재료 목록				
UI_20150323_001331	{@st43}Gem Roasting{/}	{@st43}젬로스팅{/}				
UI_20150323_001332	{@st59}Fermer le journal d'aventure{/}	{@st59}UI를 닫습니다{/}				
UI_20150323_001333	{@st41b} Reparation{/}	{@st41b}손질{/}				
UI_20150323_001334	{@st41b}Log{/}	{@st41b}로그{/}				
UI_20150323_001335	Price to receive	받는 가격				
UI_20150323_001336	{@st59} Placer une gemme {/}	{@st59}젬을 올려주세요{/}				
UI_20150323_001337	Matieres consommables	소비재료				
UI_20150323_001338	Montant gauche	남은 갯수				
UI_20150323_001339	{@st42} Fermer	{@st42}폐점				
UI_20150323_001340	{@st43} Entretien arme {/}	{@st43}무기 손질{/}				
UI_20150323_001341	{@st43} Entretien de l'équipement {/}	{@st43}장비 손질{/}				
UI_20150323_001342	{@st41b}Price to receive	{@st41b}받는 가격				
UI_20150323_001343	{@st41b} Materiaux	{@st41b}소비재료				
UI_20150323_001344	{@st43}Reparation{/}	{@st43}수 리{/}				
UI_20150323_001345	{@st41b} Reparation{/}	{@st41b}수리{/}				
UI_20150323_001346	Niveau de competence	스킬레벨				
UI_20150323_001347	{@st41} Montant de joueur à inscrire	{@st41}입장가능 인원				
UI_20150323_001348	{@st43} Objet de mise a jour de Donjon	{@st43}아이템 각성 던전				
UI_20150323_001349	{@st41} Materiaux requis	{@st41}필요 재료				
UI_20150323_001350	{@st59} Materiel necessaire {/}	{@st59}필요재료{/}				
UI_20150323_001351	Niveau recommande : %s	권장 레벨 : %s				
UI_20150323_001352	{@st43}UI Selection Mode{/}	{@st43}UI 선택 모드{/}				
UI_20150323_001353	{@st43} Buy-in Shop	{@st43}매입의뢰상점				
UI_20150323_001354	Nom de la boutique	상점 이름				
UI_20150323_001355	{@st41b}Ouvrir Boutique	{@st41b}상점열기				
UI_20150323_001356	{@st59} Demarrer le Buy-in Shop {/}	{@st59}매입의뢰상점을 시작합니다{/}				
UI_20150323_001357	{@st59}Annuler modifications{/}	{@st59}취소합니다{/}				
UI_20150323_001358	{@st59}Fermer le journal d'aventure{/}	{@st59}매입의뢰상점을 닫습니다{/}				
UI_20150323_001359	Demande de Buy-in	매입의뢰				
UI_20150323_001360	{@st59}Close Buy-in Shop	{@st59}매입의뢰상점을 닫습니다.				
UI_20150323_001361	{@st59}Buy-in Shop{nl} - Trade your items for silver	{@st59}매입의뢰상점{nl} - 내가 가진 물건을 실버로 교환할 수 있습니다.				
UI_20150323_001362	{@st43}Items the buyer wants{/}	{@st43}의뢰자가 원하는 물건{/}				
UI_20150323_001363	{@st43}Items for sale	{@st43}판매하고자 하는 물건				
UI_20150323_001364	{@st43}Total Profit	{@st43}총 수입				
UI_20150323_001365	{@st41}Sell	{@st41}판매				
UI_20150323_001366	{@st41} Materiaux d'alchimie	{@st41}연금 재료				
UI_20150323_001367	{@st41} Resultat de l'alchimie {@stx1}(%s required) {/}	{@st41}연금 대상 {@stx1}(%s 소요){/}				
UI_20150323_001368	{@st59} Convoquer les Pet {/}	{@st59}펫을 소환합니다.{/}				
UI_20150323_001369	{@st41b}Character Settings{/}	{@st41b}캐릭터 설정{/}				
UI_20150323_001370	{@st59}Grimoire{/}	{@st59}그리모어{/}				
UI_20150323_001371	{@st41b}Apply Bloom{/}	{@st41b}블룸 적용{/}				
UI_20150323_001372	{@st41b}Apply Vignette{/}	{@st41b}비넷팅 적용{/}				
UI_20150323_001373	{@st41b}Apply FXAA{/}	{@st41b}FXAA 적용{/}				
UI_20150323_001374	{@st41b}Apply GLOW{/}	{@st41b}GLOW 적용{/}				
UI_20150323_001375	{@st41b}Apply Depth {/}	{@st41b}Depth 적용{/}				
UI_20150323_001376	{@st41b}Apply SoftParticle{/}	{@st41b}SoftParticle 적용{/}				
UI_20150323_001377	{@st43} Stockage Personnel {/}	{@st43}개인 창고{/}				
UI_20150323_001378	{@st59}Close Personal Storage{/}	{@st59}개인 창고를 닫습니다.{/}				
UI_20150323_001379	{@sti6}Storing and taking items from storage costs %s silver...{/}	{@sti6}창고에 물품을 보관하고 찾을시에 %s실버가 소모됩니다.{/}				
UI_20150323_001380	{@st59}Alt+Z to change weapons{/}	{@st59}Alt+Z로 무기 전환{/}				
UI_20150323_001381	{@st59} Enregistrer les parametres de Lodge {/}	{@st59}숙소 설정을 저장합니다{/}				
UI_20150323_001382	Changement de Lodge	숙소 변경				
UI_20150323_001383	{@st59}Fermer le Distributeur de Bonus.	{@st59}숙소 변경창을 닫습니다.				
UI_20150323_001384	{@st59}Change Lodge{nl} - Change the map and expand the number of available characters by changing your Lodge. 	{@st59}속소 변경{nl} - 숙소를 변경하여 맵을 변경하고 인원수를 확장합니다.				
UI_20150323_001385	{@st41}Cancel Preview	{@st41}미리보기 취소				
UI_20150323_001386	{@st46}My iCoins : %s{/}	{@st46}나의 NXP : %s{/}				
UI_20150323_001387	{@st41b}Change Lodge{/}	{@st41b}숙소 변경{/}				
UI_20150323_001388	{@st59} Décorez votre Lodge {/}	{@st59}숙소 꾸미기{/}				
UI_20150323_001389	{@st41b}Lodge Settings{/}	{@st41b}숙소 설정{/}				
UI_20150323_001390	{@st59} Modifier les parametres Lodge {/}	{@st59}숙소 설정을 변경합니다{/}				
UI_20150323_001391	{@st45ty}Character Greeting{/}	{@st45ty}캐릭터 인사말{/}				
UI_20150323_001392	{@st45ty}Buy-in Shop	{@st45ty}매입의뢰상점				
UI_20150323_001393	{@st41b} Changement	{@st41b}변경				
UI_20150323_001394	{@st59} Changer voeux de personnage {/}	{@st59}캐릭터 인사말을 변경합니다{/}				
UI_20150323_001395	{@st59} Installer Buy-in Shop {/}	{@st59}매입의뢰상점을 설정합니다{/}				
UI_20150323_001396	Quantité : %s {/}	구매수량 : %s{/}				
UI_20150323_001397	Recherche d'objets a acheter	구입할 아이템 검색				
UI_20150323_001398	Quantite	구매수량				
UI_20150323_001399	Prix unitaire	개당가격				
UI_20150323_001400	{@sti5}×%s{/}	{@sti5}%s 개{/}				
UI_20150323_001401	{@st41} Manger	{@st41}먹기				
UI_20150323_001402	{@st41} Confection	{@st41}제작				
UI_20150323_001403	{@st41}Quantity	{@st41}제작 갯수				
UI_20150323_001404	{@st41}Consumable Material	{@st41}소비 재료	UI_20150323_001293	Consumable Material	소비 재료	
UI_20150401_001405	{@st59}Fermer le journal d'aventure{/}	{@st59}브리케팅을 닫습니다{/}				
UI_20150401_001406	{@st41}Remove Base Camp	{@st41}거점 해체				
UI_20150401_001407	{@st43} [Cercle %s] {/}	{@st43}[%s서클]{/}				
UI_20150401_001408	{@st43}Competences{/}	{@st43}스킬{/}				
UI_20150401_001409	{@st43} Astuce de classe {/}	{@st43}클래스Tip{/}				
UI_20150401_001410	Conseil de classe	클래스Tip				
UI_20150401_001411	{@st42}{#ffff00}Lock Target {/}	{@st42}{#ffff00}타겟 고정{/}				
UI_20150401_001412	{@st41}Remove Table	{@st41}테이블 해체				
UI_20150401_001413	{@st43} Teinter{/}	{@st43}팅크쳐링{/}				
UI_20150401_001414	Manette Raccourcis Rapide	조이스틱 퀵슬롯				
UI_20150401_001415	{@st42}{#ffff00}Keyboard Mode{/}	{@st42}{#ffff00}키보드 모드{/}				
UI_20150401_001416	{@st43}Ouvrir Boite Cadeau	{@st43}봉헌함 열기				
UI_20150401_001417	{@st41b} Ouvrir	{@st41b}열기				
UI_20150401_001418	{@st41b} Boite Cadeau	{@st41b}봉헌함				
UI_20150401_001419	{@st41}Nom de la Boite Cadeau	{@st41}봉헌함 이름				
UI_20150401_001420	Paiement	지급 금액				
UI_20150401_001421	Benefices estimes	예상 수익				
UI_20150401_001422	Fonds	소지금				
UI_20150401_001423	{@st45tw}Offering Box Item Details	{@st45tw}봉헌함 물품 상세내용				
UI_20150401_001424	{@st41} Vendre tout	{@st41}일괄 판매				
UI_20150401_001425	{@st43}Boite Cadeau	{@st43}봉헌함				
UI_20150401_001426	Offre	봉헌하기				
UI_20150401_001427	Regler la Transaction	거래 정산				
UI_20150401_001428	Montant estimatif du solde	예상 잔액				
UI_20150401_001429	{@st45tw}Boite Cadeau	{@st45tw}봉헌함				
UI_20150401_001430	{@st41}Empty	{@st41}비우기				
UI_20150401_001431	{@st43} Liste des utilisateurs actuels par zone {/}	{@st43}현재 존 유저 목록{/}				
UI_20150401_001432	{@st59}Fermer le journal d'aventure{/}	{@st59}운영자 UI리스트를 닫습니다{/}				
UI_20150401_001433	{@st41}Party Description :	{@st41}파티 설명 :				
UI_20150401_001434	{s20}Poison Amount {s28}{b}{#ff6600}%s	{s20}독의 양  {s28}{b}{#ff6600}%s				
UI_20150401_001435	Materiaux pour Poison	독 제조용 재료 아이템				
UI_20150401_001436	{@st41b} Selectionnez tous {/}	{@st41b}전체 선택{/}				
UI_20150401_001437	{@st59} Deselectionnez l'option tout en cliquant dessus a nouveau {/}	{@st59}한번 더 클릭시 전체 해제{/}				
UI_20150401_001438	{@st41b} Confection{/}	{@st41b}제조{/}				
UI_20150401_001439	{@st59}Mix mix turn and mix{/}	{@st59}섞고 섞고 돌리고 섞고{/}				
UI_20150401_001440	{@st41b} Accomplissements{/}	{@st41b}업적{/}				
UI_20150401_001441	Couleur Coiffure	헤어컬러				
UI_20150401_001442	Titres disponibles	장착 가능 칭호				
UI_20150401_001443	{@st41b}Controller UI mode{/}	{@st41b}조이스틱 UI 모드{/}				
UI_20150401_001444	{@st41}{#ffffcc}Name	{@st41}{#ffffcc}이름				
UI_20150401_001445	{@st41}{#ffffcc}Price	{@st41}{#ffffcc}가격				
UI_20150401_001446	{@st41}{#ffffcc}Status	{@st41}{#ffffcc}상태				
UI_20150401_001447	{@st41b}Cancel Preview	{@st41b}미리보기 취소				
UI_20150401_001448	{@st41}{#ffff00}My iCoins : %s{/}	{@st41}{#ffff00}나의 NXP : %s{/}				
UI_20150401_001449	equipe	착용중				
UI_20150401_001450	Description : {#FFFF00}%s{/}	설명 : {#FFFF00}%s{/}				
UI_20150401_001451	Average Level : {#FFFF00}%s{/}	평균 레벨 : {#FFFF00}%s{/}				
UI_20150401_001452	Conditions	조건				
UI_20150401_001453	Titre %s	칭호   %s				
UI_20150401_001454	Recompense %s	보상   %s				
UI_20150401_001455	{@st42}Amount	{@st42}갯수				
UI_20150406_001456	{@st43} Camp de base	{@st43}베이스 캠프				
UI_20150406_001457	{@st42} Construction	{@st42}건설				
UI_20150406_001458	{@st42} Annuler	{@st42}취소				
UI_20150406_001459	{@stc1}Camp Duration	{@stc1}캠프 유지 시간				
UI_20150406_001460	{@st41b} Camp de base	{@st41b}베이스캠프				
UI_20150406_001461	{@st41b}Camp Duration	{@st41b}캠프 유지 시간				
UI_20150406_001462	{@st42b}A base camp lasts for an additional 24 hours when renewed. {nl}%s silver is consumed.	{@st42b}갱신시 24시간 추가 캠프 유지되며{nl} %s실버가 소모됩니다.				
UI_20150406_001463	{@st41}Remove Camp	{@st41}캠프 해체				
UI_20150406_001464	{@st42}Remove Table	{@st42}테이블 해체				
UI_20150406_001465	{@st59b} Grimoire{nl}{@st59s} - placer une carte sur le pont pour commencer l'invocation {/}	{@st59b}그리모어{nl}{@st59s} - 카드를 덱에 올리고 소환술을 실행합니다{/}				
UI_20150406_001466	{@st41}My Summon Skill	{@st41}내 소환 스킬				
UI_20150406_001467	{@st41}Stat	{@st41}스텟				
UI_20150406_001468	{@st41b} Nom de la boîte cadeau	{@st41b}봉헌함 이름				
UI_20150406_001469	{@st41b} Details boîte cadeau	{@st41b}봉헌함 물품 상세내용				
UI_20150406_001470	{@st59}Fermer le Distributeur de Bonus.	{@st59}매입의뢰상점을 닫습니다				
UI_20150406_001471	{@st59b} Buy-in Shop{nl}{@st59s} - echanger des objets pour l'argent	{@st59b}매입의뢰상점{nl}{@st59s} - 내가 가진 물건을 실버로 교환할 수 있습니다				
UI_20150406_001472	{@st41b} De l'autre lecteur a demande l'objet{/}	{@st41b}의뢰자 요청 아이템{/}				
UI_20150406_001473	{@st41b} Objets disponibles {/}	{@st41b}판매 등록 아이템{/}				
UI_20150406_001474	{@st41b} Total des ventes	{@st41b}총 수입				
UI_20150406_001475	{@st41b} Vends	{@st41b}판매				
UI_20150406_001476	{@st59} Vendre votre objet (s). {/}	{@st59}등록한 아이템을 판매합니다{/}				
UI_20150406_001477	{@st59}Fermer le journal d'aventure{/}	{@st59}개인 창고를 닫습니다{/}				
UI_20150406_001478	{@st41b}%s silver is charged when storing and taking items from storage.{/}	{@st41b}창고에 물품을 보관하고 찾을시에 %s실버가 소모됩니다.{/}				
UI_20150406_001479	{@st41b} Quantite	{@st41b}갯수				
UI_20150414_001480	{@st42b}The duration of your camp can be increased.{nl} Cost: %s silver.	{@st42b}갱신시 캠프 유지시간이 증가되며{nl} %s실버가 소모됩니다.				
UI_20150414_001481	{@st41b}Type {@sti7}%s{/}	{@st41b}타입           {@sti7}%s{/}				
UI_20150414_001482	{@st41b}Difficulty {@sti7}%s{/}	{@st41b}조작난이도 {@sti7}%s{/}				
UI_20150414_001483	{@st59b} Objet {/}	{@st59b}  아이템  {/}				
UI_20150414_001484	{@st59b} Monstre {/}	{@st59b}  몬스터  {/}				
UI_20150414_001485	{@st59b} Deplacer la carte {/}	{@st59b}  맵이동  {/}				
UI_20150414_001486	{@st59b} Commande de Bataille{/}	{@st59b}  전투명령  {/}				
UI_20150414_001487	{s26}{b}	{s26}{b}개				
UI_20150414_001488	{s26}{b}Niveau	{s26}{b}레벨				
UI_20150414_001489	{@st44}{s26}Niveau	{@st44}{s26}레벨				
UI_20150414_001490	{@st59b}{s26}ea	{@st59b}{s26}마리				
UI_20150414_001491	{@st41b} Cuisine	{@st41b}조리				
UI_20150414_001492	{@st41b} Aliment	{@st41b}음식				
UI_20150414_001493	{@st42}Remove Refreshment Table	{@st42}배식대 해체				
UI_20150414_001494	{@st41b}Records{/}	{@st41b}기록{/}				
UI_20150414_001495	{@st41}Party Description	{@st41}파티 설명				
UI_20150414_001496	{@st41b}Enter{/}	{@st41b}입력{/}				
UI_20150414_001497	%s niveau de torrefaction	로스팅 레벨 %s				
UI_20150428_001498	{@st43}Buy-in Shop{/}	{@st43}매입상점{/}				
UI_20150428_001499	{@st41b} Fermer	{@st41b}마감하기				
UI_20150428_001500	{@st41b} Rapport de bug	{@st41b}버그 제보				
UI_20150428_001501	{@st59} Nous informer des bugs et des problemes {/}	{@st59}문제가 있는 사항을 알립니다{/}				
UI_20150428_001502	Lorsque vous signalez un bug, votre gameplay jusque-la sera envoye a notre fichier de replay server.{nl}The sera d'un grand secours pour resoudre le bogue. Vous voulez l'envoyer ?	버그를 제보하시면 현재까지 게임플레이 화면이 서버로 전송됩니다. 전송된 리플레이 파일은 버그 수정에 큰 도움이 됩니다. 전송하시겠습니까?				
UI_20150428_001503	{@st41b} Bug description:{/}	{@st41b}버그 내용 :{/}				
UI_20150428_001504	{@st41b} Entrer une description n'est pas obligatoire, mais cela nous aidera beaucoup dans l'analyse du bug.	{@st41b}버그 내용은 필수 입력 사항이 아니지만 분석에 도움이 됩니다.				
UI_20150428_001505	{@st41b} Envoyer	{@st41b}전송				
UI_20150428_001506	{@st42}{s14}{#ffff00}Verrouillage{/}	{@st42}{s14}{#ffff00}타겟 고정{/}				
UI_20150428_001507	{@st59} Verrouillez votre cible quelle que soit la distance ou la direction	{@st59}거리나 방향 전환에 관계없이 타겟을 고정합니다				
UI_20150428_001508	Groupe trouve !	파티 조건 일치!				
UI_20150428_001509	Emplacement Sieste de la Manette	조이스틱 휴식 퀵슬롯				
UI_20150428_001510	{@st41b} Mode sieste	{@st41b}휴식모드				
UI_20150428_001511	Tutoriel de contrôleur	조이패드 튜토리얼				
UI_20150428_001512	{@st59}Close Controller Tutorial(M){/}	{@st59}조이패드 설명을 닫습니다.(M){/}				
